    0.191541433334350586E+00    0.552619695663452148E+00   -0.159201403856277466E+02    0.377473831176757812E-01    0.497529625892639160E+00   -0.280465006828308105E+00   -0.834827983950447524E+06   -0.627646350544151854E+01    1
    0.373776435852050781E+00   -0.409212052822113037E+01   -0.164670635461807251E+02    0.771968960762023926E-01   -0.542202115058898926E+00   -0.846762657165527344E-01   -0.817992361438741209E+06   -0.627896350544151893E+01    1
   -0.129110121726989746E+01   -0.180497527122497559E+01   -0.164224369525909424E+02    0.267228364944458008E+00    0.339261054992675781E+00    0.189197182655334473E+00   -0.816947536060565966E+06   -0.628146350544150600E+01    1
   -0.191729092597961426E+01   -0.152594149112701416E+01   -0.169536763429641724E+02    0.212144136428833008E+00   -0.329370856285095215E+00    0.560031771659851074E+00   -0.814739454702646821E+06   -0.628396350544150373E+01    1
   -0.183083271980285645E+01    0.298487782478332520E+01   -0.165648154020309448E+02    0.272202551364898682E+00    0.244068026542663574E+00   -0.951688766479492188E+00   -0.807891811073385761E+06   -0.628646350544151566E+01    1
    0.786351680755615234E+00   -0.873187184333801270E+00   -0.162541773319244385E+02    0.942189574241638184E+00   -0.187810420989990234E+00    0.307319045066833496E+00   -0.800121081360823358E+06   -0.628896350544151872E+01    1
   -0.162108635902404785E+01    0.557932257652282715E+00   -0.165903156995773315E+02    0.936081826686859131E+00    0.490485548973083496E+00   -0.232993245124816895E+00   -0.798743156181048485E+06   -0.629146350544151289E+01    1
   -0.985290527343750000E+00   -0.206493020057678223E+01   -0.162348443269729614E+02    0.186772823333740234E+00    0.785856604576110840E+00    0.132152915000915527E+00   -0.798198912903561140E+06   -0.629396350544151328E+01    1
    0.120225191116333008E+01    0.223740041255950928E+01   -0.163674137592315674E+02    0.195529460906982422E-01   -0.525155782699584961E+00    0.792657852172851562E+00   -0.797423389814649126E+06   -0.629646350544151456E+01    1
   -0.338782548904418945E+00    0.405793190002441406E+00   -0.162294495105743408E+02    0.417385637760162354E+00   -0.456000089645385742E+00    0.163128972053527832E+00   -0.796696875137634343E+06   -0.629896350544151140E+01    1
   -0.796328544616699219E+00   -0.259583652019500732E+01   -0.164168722629547119E+02    0.976594805717468262E+00   -0.311141371726989746E+00   -0.482717037200927734E+00   -0.790972124336387031E+06   -0.630146350544151979E+01    1
    0.743265151977539062E-01    0.191574633121490479E+01   -0.160628414154052734E+02    0.860351681709289551E+00    0.617800474166870117E+00   -0.738288998603820801E+00   -0.783201379929673625E+06   -0.630396350544154327E+01    1
