   -0.958451350158656012E+00    0.445038760356430529E+01   -0.139079229712694308E+01
   -0.958451350158656012E+00    0.445038760356430529E+01   -0.139079229712694308E+01
   -0.981598500092619730E+00    0.452593171928685578E+01   -0.138659132725066581E+01
   -0.887019105243217254E+00    0.365539676301404093E+01   -0.138549425007807092E+01
   -0.974998971534263958E+00    0.450638013379759172E+01   -0.138242716266403809E+01
   -0.817521336655191888E+00    0.363101143506482771E+01   -0.138172199152217412E+01
   -0.957095920007906997E+00    0.444426963294719002E+01   -0.138039709986726300E+01
   -0.965456233342854020E+00    0.408192203148361621E+01   -0.137974078792343224E+01
   -0.965456233342854020E+00    0.408192203148361621E+01   -0.137974078792343224E+01
   -0.846105153755965844E+00    0.349748542418378250E+01   -0.137836411643949353E+01
   -0.809504258132005106E+00    0.350955190672773298E+01   -0.136937106241276196E+01
   -0.990647393687462241E+00    0.454464794271200034E+01   -0.136815303430048196E+01
   -0.990647393687462241E+00    0.454464794271200034E+01   -0.136815303430048196E+01
   -0.994217154658072033E+00    0.429467649508583094E+01   -0.136771404531319041E+01
   -0.810373781102008195E+00    0.346912885147060912E+01   -0.136488506969767487E+01
   -0.992325463808011676E+00    0.427949441857320778E+01   -0.136235541678643846E+01
   -0.912207527459869993E+00    0.377829928683817684E+01   -0.135531422189003181E+01
   -0.847282102962360284E+00    0.386659040106495411E+01   -0.135361617620921404E+01
   -0.812821239594839540E+00    0.356792395521616967E+01   -0.135330080517087881E+01
   -0.834709898179719190E+00    0.377519763455035218E+01   -0.135147601738504508E+01
   -0.100994584781046015E+01    0.450364243986438240E+01   -0.134975593819499107E+01
   -0.100994584781046015E+01    0.450364243986438240E+01   -0.134975593819499107E+01
   -0.810365111895782420E+00    0.351043826720933261E+01   -0.134400227829854368E+01
   -0.958227171476719874E+00    0.403908202905728686E+01   -0.134396579825782858E+01
   -0.836708293742780995E+00    0.378789225407109242E+01   -0.133193312251835905E+01
   -0.912859344962683394E+00    0.424506322127462532E+01   -0.133182116964691355E+01
   -0.943815563206367614E+00    0.438668705455857832E+01   -0.133151750347720732E+01
   -0.943815563206367614E+00    0.438668705455857832E+01   -0.133151750347720732E+01
   -0.912436155195454290E+00    0.424247038446052116E+01   -0.132611335983386436E+01
   -0.825274845972609583E+00    0.345554820086928771E+01   -0.132540221530998292E+01
   -0.860345716823514906E+00    0.394942616430811455E+01   -0.131937192040672602E+01
   -0.100704258473311192E+01    0.444459914402346001E+01   -0.131735823034570698E+01
   -0.883916266546437512E+00    0.364780602266394460E+01   -0.131616393621992334E+01
   -0.100854550614625538E+01    0.448860198414643108E+01   -0.131298222803598819E+01
   -0.957778699502220832E+00    0.403954582602784029E+01   -0.131078741259063491E+01
   -0.100355577189885103E+01    0.439791666464257602E+01   -0.131075163608858092E+01
   -0.100326729910226575E+01    0.439680747307783193E+01   -0.130226094686526794E+01
   -0.100326729910226575E+01    0.439680747307783193E+01   -0.130226094686526794E+01
   -0.995014220491166057E+00    0.431262821142284736E+01   -0.130153326610189257E+01
   -0.955160286559117111E+00    0.402548073902148040E+01   -0.128718371230786222E+01
   -0.998167586473192259E+00    0.434791904613439151E+01   -0.127381624193506937E+01
   -0.984842136374833643E+00    0.451825879638225736E+01   -0.126558524277499673E+01
   -0.984842136374833643E+00    0.451825879638225736E+01   -0.126558524277499673E+01
   -0.840860836942484369E+00    0.381009498210676512E+01   -0.126267866397899109E+01
   -0.100543186765220405E+01    0.451438086208344025E+01   -0.126190630148882876E+01
   -0.980770564947579970E+00    0.420241073961404510E+01   -0.126006817607983135E+01
   -0.861504410219243510E+00    0.395026591398465499E+01   -0.125521595663506269E+01
   -0.861504410219243510E+00    0.395026591398465499E+01   -0.125521595663506269E+01
